Year,Appendix,Taxon,Class,Order,Family,Genus,Exporter,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Plesiastrea versipora,Anthozoa,Scleractinia,Faviidae,Plesiastrea,CZ,40,live,,T,C
2020,II,Plesiastrea versipora,Anthozoa,Scleractinia,Faviidae,Plesiastrea,CA,40,live,Number of specimens,T,C
2020,II,Plesiastrea versipora,Anthozoa,Scleractinia,Faviidae,Plesiastrea,CA,40,live,Number of specimens,T,C
2020,II,Plesiastrea versipora,Anthozoa,Scleractinia,Faviidae,Plesiastrea,CA,40,live,Number of specimens,T,C
2020,II,Plesiastrea versipora,Anthozoa,Scleractinia,Faviidae,Plesiastrea,ID,40,live,,T,F
2020,II,Plesiastrea versipora,Anthozoa,Scleractinia,Faviidae,Plesiastrea,ID,40,live,,T,W
2020,II,Pocillopora damicornis,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ZA,310,live,,T,C
2020,II,Pocillopora damicornis,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,CZ,310,live,,T,C
2020,II,Pocillopora damicornis,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,CO,310,live,,T,W
2020,II,Pocillopora damicornis,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,DE,310,derivatives,Number of specimens,T,F
2020,II,Pocillopora damicornis,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,311,live,,T,W
2020,II,Pocillopora damicornis,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,311,live,,T,W
2020,II,Pocillopora damicornis,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,JP,311.222,cosmetics,g,T,C
2020,II,Pocillopora damicornis,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,FR,311.24,caviar,kg,T,C
2020,II,Pocillopora damicornis,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,312,live,,T,W
2020,II,Pocillopora eydouxi,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,312,live,,T,W
2020,II,Pocillopora eydouxi,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,UY,312.362,caviar,kg,T,C
2020,II,Pocillopora kelleheri,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,IT,313,cloth,,T,W
2020,II,Pocillopora meandrina,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,313,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,MA,310,live,,B,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,CA,309,rug,Number of specimens,H,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,CA,304,specimens,g,M,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ZA,304,piano keys,,P,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,AE,308,live,Number of specimens,P,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,GL,300,specimens,g,S,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,MR,300,specimens,ml,S,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,MR,300,specimens,ml,S,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,MR,300,specimens,ml,S,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,MR,300,specimens,ml,S,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,CN,308,specimens,ml,S,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,JP,309,specimens,Number of specimens,S,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,JO,300,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,MK,300,live,Number of specimens,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,HK,300,live,Number of specimens,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,UZ,300,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,UZ,300,live,,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,SI,300,live,Number of specimens,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,NI,300,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,DE,300,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,NL,300,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,BJ,300,live,,T,R
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,BJ,300,live,,T,R
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,VN,300,raw corals,kg,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,VN,300,raw corals,kg,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,HK,300,feathers,Number of specimens,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,CZ,300,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,CZ,300,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,LK,300,fins,kg,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,TR,300,live,g,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,CZ,300,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,BJ,300,live,,T,R
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,DE,300,derivatives,Number of specimens,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,AT,300.147,cosmetics,g,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,AT,300.9,cosmetics,g,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,301,live,,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,301,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,DE,301,live,Number of specimens,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,DE,301.287,caviar,kg,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ZA,302,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,DE,302.909,caviar,kg,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,303,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,303,live,,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,303,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,303,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ZA,303,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,IT,303,skins,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,DK,304,live,,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,304,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,304,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,304,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,305,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,IT,305,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,AT,306.506,cosmetics,g,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,JP,307,skins,Number of specimens,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,307,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,FR,307.8333333,leather products (small),Number of specimens,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,NZ,308,leather products (small),Number of specimens,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,308,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,308,bodies,,T,
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,308,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,CZ,308,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,308,skins,,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,IT,308,leather products (small),,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,FR,309,leather products (small),Number of specimens,T,W
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,DE,310,piano keys,,T,O
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ES,310,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,MY,310,live,,T,D
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,SG,310,live,Number of specimens,T,D
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,ID,310,live,,T,F
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,TH,310,live,,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,KE,310,live,Number of specimens,T,C
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,SG,310,skins,Number of specimens,T,R
2020,II,Pocillopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,HK,310,live,Number of specimens,T,W
2020,II,Pocillopora verrucosa,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,FR,313,leather products (small),Number of specimens,T,W
2020,II,Pocillopora verrucosa,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,SG,313,live,Number of specimens,T,C
2020,II,Pocillopora verrucosa,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,FR,314,leather products (small),Number of specimens,T,C
2020,II,Podarcis pityusensis,Reptilia,Sauria,Lacertidae,Podarcis,MG,86,live,Number of specimens,T,W
2020,II,Podarcis pityusensis,Reptilia,Sauria,Lacertidae,Podarcis,IT,86,garments,,T,R
2020,II,Podarcis pityusensis,Reptilia,Sauria,Lacertidae,Podarcis,AE,86,leather products (small),Number of specimens,T,R
2020,II,Podarcis pityusensis,Reptilia,Sauria,Lacertidae,Podarcis,FR,86,skins,Number of specimens,T,R
2020,II,Podocnemis erythrocephala,Reptilia,Testudines,Podocnemididae,Podocnemis,TH,358,leather products (small),Number of specimens,T,R
2020,II,Podocnemis expansa,Reptilia,Testudines,Podocnemididae,Podocnemis,ID,358,live,,T,W
2020,II,Podocnemis spp.,Reptilia,Testudines,Podocnemididae,Podocnemis,ID,358,live,,T,F
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,ZW,360,tusks,kg,H,W
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,FR,360,raw corals,Number of specimens,S,W
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,IT,360,specimens,,S,C
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,ID,358,live,,T,W
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,CZ,358,live,,T,C
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,CO,359,skins,,T,D
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,KH,360,live,,T,D
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,HK,360,live,Number of specimens,T,F
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,LK,360,bodies,kg,T,W
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,ZA,360,live,,T,C
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,BE,360,live,Number of specimens,T,C
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,KE,360,live,Number of specimens,T,C
2020,II,Podocnemis unifilis,Reptilia,Testudines,Podocnemididae,Podocnemis,SI,360,live,Number of specimens,T,C
2020,II,Poephila cincta,Aves,Passeriformes,Estrildidae,Poephila,ID,28,live,,T,C
2020,II,Poephila cincta,Aves,Passeriformes,Estrildidae,Poephila,ID,28,live,,T,W
2020,II,Poephila cincta cincta,Aves,Passeriformes,Estrildidae,Poephila,HK,28,live,Number of specimens,T,W
2020,II,Poephila cincta cincta,Aves,Passeriformes,Estrildidae,Poephila,ID,28,live,,T,W
2020,II,Poicephalus fuscicollis,Aves,Psittaciformes,Psittacidae,Poicephalus,DE,26775.407,cosmetics,g,T,C
2020,II,Poicephalus fuscicollis,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,27032,raw corals,kg,T,W
2020,II,Poicephalus fuscicollis,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,27175,live,,T,W
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,CA,29767.96,specimens,g,M,C
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,JP,30000,raw corals,Number of specimens,S,F
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,DE,27254.77681,cosmetics,mg,T,C
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,27447,live,,T,W
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,DE,27668.7644,cosmetics,mg,T,C
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,RO,28000,live,,T,C
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,28150,skins,,T,W
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,KR,28540,skins,Number of specimens,T,R
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,AE,28820,caviar,g,T,C
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,AZ,29000,meat,,T,C
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,29506.73,fins,kg,T,O
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,DE,29604.717,cosmetics,mg,T,C
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,UY,29914.45,meat,kg,T,C
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,KR,30000,extract,Number of specimens,T,R
2020,II,Poicephalus gulielmi,Aves,Psittaciformes,Psittacidae,Poicephalus,CN,30000,feathers,Number of specimens,T,C
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,CA,32396.5,specimens,g,M,C
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,DE,30099.885,cosmetics,mg,T,C
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,DE,30130.287,cosmetics,mg,T,C
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,VN,30729,leather products (small),Number of specimens,T,W
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,SG,30833,skin pieces,Number of specimens,T,R
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,31408,raw corals,kg,T,W
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,CN,31831.656,caviar,kg,T,C
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,AE,32400,bodies,g,T,C
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,VN,32549,skins,Number of specimens,T,D
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,VN,32613,leather products (small),Number of specimens,T,C
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,JP,32715,caviar,g,T,C
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,IT,32923,skins,,T,W
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,KR,33000,eggs,Number of specimens,T,C
2020,II,Poicephalus meyeri,Aves,Psittaciformes,Psittacidae,Poicephalus,IN,30920,leather products (small),Number of specimens,Unspecified,
2020,II,Poicephalus robustus,Aves,Psittaciformes,Psittacidae,Poicephalus,SG,33943,skin pieces,Number of specimens,T,W
2020,II,Poicephalus robustus,Aves,Psittaciformes,Psittacidae,Poicephalus,BY,34000,live,kg,T,C
2020,II,Poicephalus rueppellii,Aves,Psittaciformes,Psittacidae,Poicephalus,AE,34325,caviar,g,T,C
2020,II,Poicephalus rueppellii,Aves,Psittaciformes,Psittacidae,Poicephalus,SG,34675,bodies,Number of specimens,T,W
2020,II,Poicephalus rueppellii,Aves,Psittaciformes,Psittacidae,Poicephalus,MY,34824,live,,T,D
2020,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,KN,36758,specimens,,M,W
2020,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,VN,35088,leather products (small),Number of specimens,T,D
2020,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,KR,35474,skins,Number of specimens,T,R
2020,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,ES,35998.6,fins,kg,T,X
2020,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,ZA,37108,meat,,T,W
2020,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,AE,38655,caviar,g,T,C
2020,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,ES,38880.495,cosmetics,g,T,C
2020,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,KR,39000,eggs,Number of specimens,T,C
2020,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,RU,39544,cosmetics,,T,C
2020,II,Poicephalus rufiventris,Aves,Psittaciformes,Psittacidae,Poicephalus,CN,40000,bodies,kg,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,IT,50000,eggs (live),,B,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,VN,42000,specimens,Number of specimens,M,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,CA,43314,specimens,Number of specimens,M,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,41456.91,fins,kg,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,MY,41620,skins,Number of specimens,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,ZA,41760,live,,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,VN,41779,leather products (small),Number of specimens,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,AZ,42001.07,caviar,kg,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,CO,42383,skins,,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,RU,42720,gall,g,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,SG,42751,skin pieces,Number of specimens,T,R
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,FR,42825.5,leather products (small),Number of specimens,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,42965,live,,T,F
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,IT,43586.34,meat,kg,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,TN,44270,live,kg,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,SG,44450,skins,Number of specimens,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,SG,44731,skins,Number of specimens,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,NI,44974.131,meat,kg,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,BS,45600,shells,Number of specimens,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,DE,47680,derivatives,Number of specimens,T,F
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,47811,raw corals,kg,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,47850,skins,,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,DE,49203,specimens,,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,NA,49206,bodies,kg,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,ES,49789,bodies,kg,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,NA,49888,bodies,kg,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,RU,49920,cosmetics,,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,AZ,50000,live,,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,AZ,50000,live,,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,AE,50238,caviar,g,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,AE,50426,caviar,g,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,IT,50623,leather products (small),,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,MA,50640,meat,kg,T,R
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,NA,50727,bodies,kg,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,NA,51211,bodies,kg,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,DK,51565,caviar,g,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,JP,52100,specimens,ml,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,CN,52200.6,specimens,g,T,C
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,ID,52666,raw corals,kg,T,W
2020,II,Poicephalus senegalus,Aves,Psittaciformes,Psittacidae,Poicephalus,SC,52963,fins,kg,T,W
2020,II,Polemaetus bellicosus,Aves,Falconiformes,Accipitridae,Polemaetus,CA,1,feathers,Number of specimens,Q,O
2020,II,Polemaetus bellicosus,Aves,Falconiformes,Accipitridae,Polemaetus,ES,1,live,,T,C
2020,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,BE,30,live,Number of specimens,T,C
2020,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,ZA,30,live,,T,C
2020,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,TH,30,live,,T,C
2020,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,JO,30,live,,T,
2020,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,ZA,30,live,,T,C
2020,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,ID,30,live,,T,W
2020,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,DE,30,live,,T,C
2020,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,KR,30,leather products (small),Number of specimens,T,C
2020,II,Polyodon spathula,Actinopteri,Acipenseriformes,Polyodontidae,Polyodon,ID,360,live,,T,W
2020,II,Polyodon spathula,Actinopteri,Acipenseriformes,Polyodontidae,Polyodon,VN,360,raw corals,kg,T,W
2020,II,Polyodon spathula,Actinopteri,Acipenseriformes,Polyodontidae,Polyodon,DE,360,derivatives,,T,F
2020,II,Polyodon spathula,Actinopteri,Acipenseriformes,Polyodontidae,Polyodon,DE,360,specimens,ml,T,O
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,AE,56,live,Number of specimens,P,C
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,DE,55,specimens,Number of specimens,S,C
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,KE,55.96,specimens,g,S,W
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,AE,56,specimens,Number of specimens,S,C
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,MG,55,live,Number of specimens,T,W
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,JO,55,live,,T,
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,ID,55,live,,T,F
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,ID,55,live,,T,F
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,ID,55,live,,T,F
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,ID,55,live,,T,F
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,ID,55,live,,T,F
2020,II,Polyphyllia talpina,Anthozoa,Scleractinia,Fungiidae,Polyphyllia,ZA,55,live,,T,C
